# stan_version_major = 2
# stan_version_minor = 33
# stan_version_patch = 0
# model = model_4ba3117b2609_model
# start_datetime = 2025-01-25 20:50:05 UTC
# method = sample (Default)
#   sample
#     num_samples = 10000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /tmp/Rtmpi9m7ws/standata-910146e27e83.json
# init = 2 (Default)
# random
#   seed = 1773305174
# output
#   file = /home/lbelzile/Documents/Personnel/MEGAsync/Website/MATH80601A/models/Poisson_simple-1.csv
#   diagnostic_file =  (Default)
#   refresh = 0
#   sig_figs = -1 (Default)
#   profile_file = /home/lbelzile/Documents/Personnel/MEGAsync/Website/MATH80601A/models/poisson_simple-profile-1.csv
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.33.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta.1,beta.2,beta.3,beta.4
# Adaptation terminated
# Step size = 0.835871
# Diagonal elements of inverse mass matrix:
# 0.00473754, 0.00482306, 0.0045384, 0.0023782
1274.53,0.756907,0.835871,3,7,0,-1272.1,1.84203,1.92025,1.88446,2.59813
1275.4,0.96751,0.835871,2,3,0,-1273.79,1.93412,1.89813,1.87386,2.6024
1274.85,0.817874,0.835871,2,7,0,-1273.04,2.01837,1.93806,1.94133,2.55071
1275.49,1,0.835871,2,3,0,-1274.48,1.96528,1.97168,1.93174,2.57982
1274.87,0.773706,0.835871,2,3,0,-1272.97,1.86885,1.88284,1.88051,2.58677
1274.73,0.878883,0.835871,3,7,0,-1272.34,2.03396,1.92489,2.01145,2.64057
1275.97,1,0.835871,2,3,0,-1274.53,1.95231,1.93902,2.00027,2.59437
1272.44,0.670125,0.835871,2,3,0,-1272.28,1.87728,1.71849,1.94677,2.59266
1275.51,1,0.835871,2,3,0,-1272.44,1.97116,1.92477,1.98623,2.65557
1273.56,0.702962,0.835871,2,3,0,-1272.23,1.94539,2.01018,2.07619,2.61818
1275.47,1,0.835871,2,3,0,-1272.99,1.98119,1.97856,1.96847,2.61549
1274.08,0.741059,0.835871,2,3,0,-1272.31,1.89645,1.77984,1.91936,2.63757
1274.01,0.790424,0.835871,2,3,0,-1270.55,1.89627,1.81349,2.02397,2.54013
1274.06,0.956115,0.835871,2,3,0,-1272.09,1.89629,1.78362,1.89396,2.61643
1275.2,0.997753,0.835871,2,3,0,-1273.6,1.98694,1.91813,2.04394,2.58176
1275.14,0.989983,0.835871,3,7,0,-1274.23,1.9777,1.97559,1.98607,2.56093
1275.58,0.948972,0.835871,2,3,0,-1274,1.91543,1.82679,1.97963,2.6034
1274.25,0.877159,0.835871,2,3,0,-1273.77,1.97179,1.7665,1.94599,2.61459
1274.54,0.82587,0.835871,2,3,0,-1271.36,1.87549,1.8637,1.99281,2.67289
1275.26,1,0.835871,2,3,0,-1274.08,1.94341,1.88353,2.02279,2.65646
1274.38,0.900851,0.835871,2,7,0,-1273.7,1.97649,1.85775,1.84754,2.5814
1275.05,1,0.835871,2,3,0,-1274.26,1.89829,1.93621,2.04291,2.63561
1275.76,0.984743,0.835871,2,3,0,-1274.51,1.89748,1.95751,1.96438,2.6087
1274.32,0.820236,0.835871,2,3,0,-1273.73,1.95131,1.9609,2.06266,2.55504
1275.32,0.693843,0.835871,2,3,0,-1270.59,1.90631,1.81757,1.93975,2.59477
1273.55,0.826718,0.835871,3,7,0,-1272.7,1.97234,1.88718,1.86548,2.68876
1273.78,0.954855,0.835871,3,7,0,-1271.15,1.84804,1.9855,2.04322,2.63124
1274.09,0.904963,0.835871,3,7,0,-1270.95,1.98248,1.82795,1.84907,2.59518
1275.05,0.927231,0.835871,2,3,0,-1272.22,2.02682,1.94791,1.92168,2.59883
1272.8,0.737094,0.835871,2,3,0,-1271.27,2.00671,1.89119,1.8109,2.55358
1273.56,0.781552,0.835871,2,3,0,-1268.4,1.96206,2.03907,1.95113,2.5476
1275.43,1,0.835871,2,7,0,-1273.4,1.97731,1.84721,2.01564,2.62351
1275.08,0.937736,0.835871,2,3,0,-1274.27,1.96182,1.80763,1.9257,2.62199
1274.12,0.69493,0.835871,3,7,0,-1270.77,1.90808,2.02099,2.03286,2.59807
1272.48,0.797542,0.835871,2,3,0,-1270.5,1.85384,1.82641,2.05719,2.68454
1274.61,0.874156,0.835871,2,3,0,-1269.31,1.98045,1.86374,1.86483,2.56714
1273.04,0.845215,0.835871,2,3,0,-1272.1,1.89768,1.99662,2.09077,2.63862
1271.45,0.913683,0.835871,2,3,0,-1270.14,2.0016,2.00276,2.12916,2.63292
1274.58,1,0.835871,2,3,0,-1270.2,1.87207,1.81698,2.02603,2.6101
1275.27,0.899557,0.835871,2,3,0,-1272.64,1.90897,1.97186,1.90448,2.61197
1273.61,0.702348,0.835871,2,3,0,-1271.75,1.93275,1.8617,1.83781,2.6646
1274.66,0.926689,0.835871,2,3,0,-1271.39,1.85122,1.89312,1.96539,2.66322
1274.66,0.368973,0.835871,2,7,0,-1264.27,1.85122,1.89312,1.96539,2.66322
1273.75,0.872601,0.835871,3,7,0,-1272.16,1.89672,1.86948,2.07417,2.54119
1275.05,0.858952,0.835871,2,3,0,-1270.97,1.91634,1.85789,1.90415,2.65485
1275.51,0.992226,0.835871,2,3,0,-1274.39,1.99792,1.92522,1.99821,2.57014
1274.29,0.924516,0.835871,2,3,0,-1274.23,2.01866,1.96207,2.01326,2.54587
1274.2,0.993215,0.835871,3,7,0,-1272.73,1.88254,1.83589,1.87743,2.64951
1275.06,0.97663,0.835871,2,7,0,-1273.64,1.97365,1.97811,2.03106,2.60543
1274.99,0.97335,0.835871,2,7,0,-1274.12,1.94236,1.88722,1.88307,2.65461
1275.73,0.988562,0.835871,2,3,0,-1274.44,1.89309,1.87373,1.95174,2.63373
1274.84,0.676785,0.835871,1,3,0,-1272.14,1.98878,1.86777,1.94446,2.53345
1275.05,0.945208,0.835871,3,7,0,-1273.34,1.86967,1.89236,1.92685,2.65341
1275.46,0.936805,0.835871,2,3,0,-1273.72,1.93392,1.91581,1.98049,2.54284
1273.78,0.784603,0.835871,2,3,0,-1272.83,1.82528,1.90656,1.94234,2.53218
1273.73,0.94668,0.835871,2,3,0,-1272.02,1.94765,1.84262,1.9833,2.70286
1274.18,0.917585,0.835871,3,7,0,-1271.31,1.88543,1.96703,1.88688,2.54564
1273.39,0.905609,0.835871,2,7,0,-1272.08,2.02695,1.89034,1.96739,2.70112
1274.55,1,0.835871,2,3,0,-1272.18,1.95545,1.97714,1.93248,2.67284
1274.97,0.866137,0.835871,2,3,0,-1272.34,2.02279,1.90774,1.89268,2.5963
1275.57,0.988975,0.835871,2,7,0,-1274.34,1.98972,1.94963,2.00454,2.61853
1274.33,0.845568,0.835871,2,3,0,-1273.44,1.92763,2.03137,1.93473,2.61987
1273.57,0.926107,0.835871,2,7,0,-1272.25,1.97049,1.85111,2.08726,2.55058
1274.62,1,0.835871,2,3,0,-1272.35,1.93194,1.94483,1.93555,2.52157
1272.38,0.60153,0.835871,2,3,0,-1268.93,1.88203,1.85436,1.86622,2.70575
1270.87,0.927046,0.835871,2,3,0,-1270.27,2.02323,1.99452,2.05781,2.48666
1273.79,1,0.835871,2,3,0,-1270.83,2.04282,1.9459,2.026,2.54485
1275.25,1,0.835871,2,3,0,-1273.11,1.94589,1.95694,2.03906,2.58353
1275.12,0.977618,0.835871,2,7,0,-1274.39,1.93156,1.83756,1.91985,2.55504
1275.13,0.999776,0.835871,3,7,0,-1274.33,1.91612,1.95642,2.01472,2.65191
1274.62,0.906516,0.835871,3,7,0,-1273.34,1.95286,2.01985,2.00036,2.59191
1275.3,0.856231,0.835871,3,7,0,-1272.8,1.9561,1.80847,1.9448,2.60731
1276.19,0.89118,0.835871,2,3,0,-1273.99,1.95525,1.91817,1.95338,2.59122
1275.37,0.911933,0.835871,2,3,0,-1275.24,1.98981,1.85165,1.93574,2.56688
1275.76,0.84964,0.835871,2,3,0,-1273.55,1.92296,1.94388,2.01211,2.5882
1273.94,0.789298,0.835871,2,3,0,-1273.38,1.85848,1.88734,2.02697,2.67672
1273.51,0.92127,0.835871,2,3,0,-1272.07,2.08108,1.85963,1.93459,2.5682
1273.9,0.910732,0.835871,3,7,0,-1270.5,1.811,1.96631,2.00511,2.59429
1275.4,0.788946,0.835871,2,3,0,-1270.7,2.00433,1.96347,1.98017,2.6161
1274.67,0.931865,0.835871,3,7,0,-1274.37,1.86599,1.80342,1.96738,2.59859
1274.62,0.910368,0.835871,3,7,0,-1272.44,1.87747,1.79686,1.95552,2.62305
1275.02,0.987415,0.835871,3,7,0,-1273.64,1.99765,1.96906,1.9173,2.57174
1272.58,0.766478,0.835871,2,3,0,-1271.29,1.90146,1.96867,1.79262,2.61077
1273.76,0.967217,0.835871,2,3,0,-1270.6,2.01139,1.8482,1.87831,2.66763
1270.68,0.611679,0.835871,2,3,0,-1267.08,2.1564,1.90967,1.9965,2.62464
1273.37,0.993403,0.835871,3,7,0,-1268.29,2.00376,1.88724,1.83774,2.66319
1274.78,0.944943,0.835871,2,3,0,-1272.13,1.94752,1.91772,1.84643,2.60643
1275.53,0.764544,0.835871,1,3,0,-1271.74,1.98564,1.88028,2.00954,2.56941
1271.97,0.675513,0.835871,2,3,0,-1270.73,2.00542,1.98482,2.12741,2.61584
1275.71,1,0.835871,2,3,0,-1272.29,1.96601,1.89539,1.91719,2.56902
1275.53,0.919015,0.835871,2,3,0,-1274.52,1.95103,1.91832,2.04143,2.61614
1274.5,0.894455,0.835871,2,7,0,-1273.9,1.92689,2.00378,1.89543,2.6315
1273.98,0.873502,0.835871,2,3,0,-1272.04,1.92871,1.97936,2.02878,2.67838
1272.42,0.668405,0.835871,3,7,0,-1269.04,1.93094,1.85248,2.1156,2.53729
1272.8,0.984834,0.835871,3,7,0,-1270.34,1.93821,1.98975,2.05411,2.51097
1273.24,0.995373,0.835871,3,7,0,-1270.44,1.91318,1.81367,1.83882,2.55562
1272.41,0.959285,0.835871,2,3,0,-1271.77,1.89553,1.75657,1.8564,2.5679
1273.74,1,0.835871,2,3,0,-1271.18,1.83226,1.85199,1.89112,2.5569
1273.93,0.89104,0.835871,2,3,0,-1271.43,1.86561,1.79241,1.951,2.55512
1273.3,0.923023,0.835871,2,7,0,-1271.23,1.93506,1.86129,1.80365,2.62454
1273.92,0.998474,0.835871,3,7,0,-1271.87,1.94262,1.96321,1.87162,2.67427
1274.38,0.996227,0.835871,3,7,0,-1273.05,1.93609,1.9845,1.85933,2.61362
1274.5,0.902895,0.835871,3,7,0,-1271.98,1.97355,1.79887,2.03446,2.60965
1276.02,1,0.835871,2,3,0,-1274.46,1.94769,1.86595,1.95518,2.58157
1275.22,0.80101,0.835871,2,3,0,-1273.86,1.97642,1.9736,2.01327,2.62798
1273.43,0.661185,0.835871,2,3,0,-1271.07,1.94738,1.7592,1.88125,2.61869
1273.76,0.993231,0.835871,2,7,0,-1272.59,1.90386,1.75254,1.93454,2.59518
1271.29,0.692559,0.835871,1,1,0,-1271.26,1.89924,1.68635,1.9181,2.60277
1272.34,0.88885,0.835871,2,3,0,-1268.84,1.98891,2.01402,2.07882,2.53932
1274.12,0.976517,0.835871,2,3,0,-1270.44,1.87161,1.96628,1.98715,2.52824
1275.49,0.92631,0.835871,2,3,0,-1272.65,1.94438,1.87879,1.90948,2.6472
1275.47,0.998138,0.835871,3,7,0,-1274.87,1.95867,1.91199,2.01814,2.558
1275.26,0.851303,0.835871,3,7,0,-1273.76,1.9152,1.86386,2.04472,2.58832
1275.36,0.981976,0.835871,3,7,0,-1274.33,1.99719,1.95095,1.91021,2.59374
1273.39,0.774991,0.835871,3,7,0,-1272.48,1.86522,1.77356,2.03663,2.59847
1275.01,0.9712,0.835871,3,7,0,-1272.49,1.8783,1.85465,1.90353,2.6355
1274.57,0.936469,0.835871,2,3,0,-1273.8,2.05832,1.91503,1.99966,2.59669
1274.51,0.848173,0.835871,3,7,0,-1271.83,1.81451,1.88453,1.95766,2.58579
1275.64,0.996205,0.835871,2,7,0,-1274.28,1.97824,1.96758,1.95818,2.58901
1274.13,0.772018,0.835871,2,3,0,-1272.85,1.95917,1.93545,1.85351,2.54546
1274.76,0.83275,0.835871,2,3,0,-1271.13,1.89045,1.90106,2.06248,2.57769
1275.13,0.981567,0.835871,2,3,0,-1273.76,1.85392,1.92654,1.96831,2.64079
1274.51,0.937363,0.835871,3,7,0,-1273.81,2.05641,1.90101,1.92554,2.58084
1273.74,0.814024,0.835871,2,3,0,-1271.47,2.04812,2.0086,1.98309,2.61505
1272.78,0.919308,0.835871,3,7,0,-1271.13,2.05944,1.93411,1.89058,2.68
1274.22,0.928219,0.835871,2,7,0,-1270.26,1.97997,2.03468,1.95773,2.61274
1275.16,1,0.835871,3,7,0,-1273.46,1.88748,1.90059,1.88877,2.57273
1275.57,0.904927,0.835871,2,3,0,-1273.62,1.9549,1.87558,2.03249,2.58402
1275.59,0.8456,0.835871,2,3,0,-1273.77,1.9941,1.87546,1.93022,2.63279
1274.57,0.903295,0.835871,2,3,0,-1274.01,1.88777,1.98592,1.89512,2.63156
1275.47,0.942031,0.835871,2,3,0,-1273.31,1.93228,1.86651,2.03604,2.58468
1274.38,0.685526,0.835871,2,3,0,-1272.08,1.84406,1.85421,1.91038,2.5626
1272.72,0.81905,0.835871,2,3,0,-1271.18,2.0418,1.93079,2.0337,2.69523
1274.07,1,0.835871,2,3,0,-1271.6,1.96814,1.84636,1.99102,2.69293
1275.85,0.918234,0.835871,2,3,0,-1272.65,1.98732,1.94349,1.95985,2.61411
1276.07,0.826656,0.835871,2,3,0,-1274.03,1.93964,1.91261,1.98698,2.57803
1275.74,0.957352,0.835871,2,3,0,-1275.55,1.91063,1.91343,2.02354,2.59279
1274.42,0.89103,0.835871,2,3,0,-1274.25,1.87868,1.87453,2.06415,2.57172
1274.42,0.474832,0.835871,2,3,0,-1266.69,1.87868,1.87453,2.06415,2.57172
1274.04,0.913236,0.835871,2,3,0,-1272.87,2.01863,1.8355,1.86994,2.63073
1271.91,0.75787,0.835871,2,3,0,-1270.26,1.73693,1.86956,1.96602,2.61656
1271.87,0.976617,0.835871,2,7,0,-1270.81,2.12534,1.91288,1.97532,2.55546
1271.87,0.999993,0.835871,3,7,0,-1271.66,2.12472,1.92056,1.9827,2.5561
1274.64,1,0.835871,2,3,0,-1271.07,1.89372,1.91045,1.95178,2.5217
1274.82,0.954774,0.835871,3,7,0,-1273.07,1.94083,1.88423,1.95007,2.68441
1275.34,0.97341,0.835871,2,3,0,-1273.72,1.99539,1.89757,1.89718,2.62813
1275.3,0.975994,0.835871,2,3,0,-1274.45,1.93569,1.8165,1.96634,2.63546
1270.29,0.571601,0.835871,2,3,0,-1269.5,1.91361,1.85189,1.85203,2.45717
1272.75,1,0.835871,2,3,0,-1269.56,1.96218,1.98073,2.07719,2.68372
1275.3,1,0.835871,2,3,0,-1272.24,1.85418,1.94392,1.96477,2.59582
1275.16,0.909052,0.835871,3,7,0,-1273.63,1.99834,1.82028,1.9683,2.61968
1275.54,0.986579,0.835871,2,3,0,-1274.56,1.9097,1.96295,1.91899,2.59092
1274.18,0.744221,0.835871,2,3,0,-1272.26,1.90401,1.81986,2.05769,2.63753
1275.67,1,0.835871,3,7,0,-1274.22,1.99941,1.93111,1.92793,2.59773
1276.2,0.893305,0.835871,2,3,0,-1274.52,1.92528,1.9125,1.97831,2.59358
1276.2,0.715412,0.835871,1,3,0,-1273.93,1.92528,1.9125,1.97831,2.59358
1274.98,0.701669,0.835871,1,3,0,-1273.5,1.98928,1.86244,1.88198,2.6299
1275.62,0.990619,0.835871,3,7,0,-1274.47,1.94535,1.85106,1.99378,2.63964
1274.76,0.907072,0.835871,2,7,0,-1274.34,2.00389,1.93282,1.89134,2.55858
1275.23,0.983955,0.835871,2,3,0,-1273.94,1.91576,1.90727,2.02139,2.65719
1274.33,0.782091,0.835871,3,7,0,-1272.41,1.86549,1.80561,1.99158,2.64132
1269.59,0.502847,0.835871,2,3,0,-1265.18,2.0838,2.04551,1.98925,2.50171
1272.76,1,0.835871,1,1,0,-1270.06,2.05462,1.99987,1.98784,2.53349
1275.91,1,0.835871,2,3,0,-1272.81,1.97478,1.86734,1.94121,2.58833
1274.92,0.795408,0.835871,2,3,0,-1273.96,1.88596,1.88034,1.90453,2.55001
1275.47,0.998836,0.835871,3,7,0,-1274.73,1.99648,1.9213,2.01798,2.62641
1274.34,0.736037,0.835871,2,3,0,-1272.23,1.94096,2.03,1.92414,2.61489
1273.6,0.848682,0.835871,2,3,0,-1272.42,1.88068,1.76099,1.98971,2.57255
1273.32,0.59481,0.835871,2,7,0,-1266.02,1.98727,1.98581,2.02675,2.6888
1275.36,1,0.835871,2,3,0,-1272.83,1.86967,1.95589,1.93664,2.59757
1275.94,0.815216,0.835871,2,3,0,-1273.14,1.92738,1.89203,1.99141,2.63576
1273.1,0.688537,0.835871,2,3,0,-1272.68,2.088,1.94394,1.95868,2.65497
1275.95,0.989335,0.835871,2,3,0,-1272.87,1.97639,1.89085,1.97251,2.6316
1273.62,0.776144,0.835871,2,3,0,-1273.18,1.87549,1.86644,2.07701,2.65676
1274.41,1,0.835871,2,3,0,-1272.71,1.9771,1.98074,1.87663,2.56785
1272.62,0.850337,0.835871,2,3,0,-1272.06,1.90949,1.79202,2.06916,2.67365
1272.79,0.999657,0.835871,3,7,0,-1269.96,1.89497,1.7812,1.84947,2.56155
1275.09,0.931856,0.835871,2,3,0,-1271.11,1.96424,1.96989,1.97434,2.65877
1276.09,1,0.835871,2,3,0,-1275.09,1.93773,1.87732,1.93845,2.61816
1275.44,0.837152,0.835871,2,3,0,-1274.6,1.87673,1.89081,2.01743,2.62035
1274.63,0.893643,0.835871,2,3,0,-1273.8,2.04028,1.88123,1.92353,2.5643
1275.02,0.990282,0.835871,3,7,0,-1273.55,1.86128,1.9642,1.95716,2.63399
1275.01,0.79702,0.835871,2,3,0,-1272.33,1.94515,1.96372,1.9436,2.54008
1274.87,0.984758,0.835871,3,7,0,-1273.99,1.94568,1.86294,1.98983,2.67726
1273.96,0.916709,0.835871,3,7,0,-1273.11,1.87352,1.92102,2.04029,2.67695
1272.86,0.710898,0.835871,2,7,0,-1269.22,1.96442,1.84809,1.79751,2.5779
1273.77,1,0.835871,2,7,0,-1272.63,1.92971,1.97089,2.09601,2.60611
1272.55,0.811331,0.835871,2,7,0,-1269.64,2.04473,1.92637,2.0664,2.52469
1274.07,0.996253,0.835871,2,3,0,-1271.61,1.88748,1.89174,1.89519,2.68362
1274.19,1,0.835871,3,7,0,-1273.49,1.88259,1.8863,1.91293,2.68467
1274.72,0.999164,0.835871,3,7,0,-1273.84,1.85425,1.91572,1.93619,2.65965
1274.9,1,0.835871,3,7,0,-1273.62,1.98016,1.96473,1.89716,2.5637
1275.88,0.998373,0.835871,2,7,0,-1274.81,1.88283,1.89711,1.96651,2.61656
1274.67,0.662814,0.835871,1,3,0,-1271.97,2.00792,1.93206,1.95878,2.53293
1275.98,0.988793,0.835871,2,3,0,-1274.48,1.96072,1.90493,1.9397,2.57349
1271.91,0.60062,0.835871,2,3,0,-1271.5,2.03382,1.96357,2.102,2.54045
1272.67,0.933016,0.835871,2,7,0,-1268.54,2.00851,1.94631,2.01393,2.71382
1274.14,1,0.835871,2,3,0,-1271.23,1.93346,1.94799,1.90893,2.6898
1274.84,1,0.835871,2,3,0,-1273.57,1.92531,1.8605,2.03562,2.54813
1272.39,0.718764,0.835871,2,3,0,-1270.2,1.9501,1.94404,1.88129,2.72045
1273.96,1,0.835871,1,1,0,-1272.47,1.94097,1.9602,1.88951,2.68384
1273.75,0.968965,0.835871,3,7,0,-1271.87,1.9161,1.96158,1.8791,2.68227
1274.89,0.992311,0.835871,2,7,0,-1272.69,1.85716,1.94348,1.92004,2.56809
1274.98,1,0.835871,3,7,0,-1274.26,2.0309,1.86933,2.00931,2.61955
1275.57,0.932133,0.835871,2,3,0,-1273.65,1.90201,1.89905,1.90224,2.57896
1274.14,0.62293,0.835871,2,3,0,-1271.14,1.87326,1.91228,2.00038,2.68723
1275.59,1,0.835871,3,7,0,-1274.14,1.87734,1.88383,1.99931,2.62268
1274.4,0.727561,0.835871,2,7,0,-1272.22,1.90946,2.02102,1.92416,2.6259
1273.83,0.940415,0.835871,3,7,0,-1272.21,1.8577,1.99185,2.02106,2.55371
1275.3,0.807095,0.835871,2,3,0,-1271.15,1.87483,1.90714,1.92365,2.64309
1271.34,0.720691,0.835871,2,3,0,-1270.81,2.09935,2.03429,2.00648,2.5929
1275.68,0.883199,0.835871,2,3,0,-1269.39,1.97112,1.91895,1.89797,2.60311
1275.02,0.905938,0.835871,2,3,0,-1274.43,1.85608,1.87637,2.02405,2.61362
1275.99,0.859535,0.835871,2,3,0,-1273.49,1.97084,1.87357,1.94279,2.61886
1275.43,0.866945,0.835871,2,3,0,-1274.47,1.90995,1.93783,2.0379,2.59834
1274.53,0.850055,0.835871,2,3,0,-1273.45,1.82499,1.95987,1.97121,2.604
1274.38,0.918449,0.835871,3,7,0,-1272.42,2.00462,1.8084,1.89871,2.62332
1273.48,0.822688,0.835871,2,3,0,-1271.34,2.07044,1.93081,1.88695,2.57287
1273.31,0.972033,0.835871,3,7,0,-1271.05,1.85685,1.80358,2.0601,2.63196
1271.11,0.787821,0.835871,2,3,0,-1269.14,2.04979,2.05091,1.84881,2.6204
1275.26,0.920961,0.835871,3,7,0,-1270.28,1.9888,1.93555,1.90058,2.57106
1273.83,0.854494,0.835871,2,3,0,-1273.15,1.8554,1.77419,1.97521,2.60534
1275.39,1,0.835871,3,7,0,-1273.52,2.00036,1.92046,1.9284,2.56397
1275.82,0.993077,0.835871,2,3,0,-1275.23,1.88489,1.89015,1.96841,2.62518
1273.81,0.804621,0.835871,3,7,0,-1273.34,1.90968,2.04758,1.9691,2.62431
1275.36,1,0.835871,2,3,0,-1273.74,1.88885,1.97796,1.9742,2.59323
1275.24,0.980536,0.835871,2,7,0,-1274.59,1.97964,1.88444,1.94914,2.66559
1274.74,0.720443,0.835871,2,3,0,-1271.54,1.8629,1.98407,1.99786,2.5855
1273.94,0.948445,0.835871,2,3,0,-1273.26,1.91252,2.04353,1.99552,2.60474
1275.37,0.928961,0.835871,2,3,0,-1272.88,1.8774,1.96572,1.96801,2.6213
1274.31,0.657659,0.835871,2,3,0,-1271.55,1.88975,1.85414,1.85193,2.58183
1274.34,1,0.835871,3,7,0,-1273.77,1.8865,1.87215,1.84892,2.58122
1274.85,0.976058,0.835871,2,7,0,-1273.46,1.95681,1.86802,2.02595,2.66649
1274.99,0.997516,0.835871,3,7,0,-1274.37,1.92822,1.82874,2.01903,2.64537
1275.37,0.983553,0.835871,2,3,0,-1274.22,1.87779,1.86225,1.91736,2.62173
1274.54,0.907374,0.835871,2,3,0,-1273.75,1.86452,1.93238,2.04288,2.64284
1275.47,0.996669,0.835871,2,3,0,-1274.09,1.96015,1.89098,1.8984,2.56645
1275.45,0.88976,0.835871,3,7,0,-1273.91,1.95694,1.86216,1.99261,2.6537
1275.36,0.802442,0.835871,3,7,0,-1273.07,1.85915,1.88051,1.94756,2.57904
1275.26,0.990978,0.835871,3,7,0,-1274.72,1.85772,1.9424,1.96982,2.57995
1274.04,0.793552,0.835871,2,3,0,-1272.72,1.92817,2.03513,1.9226,2.57697
1273.82,0.968421,0.835871,3,7,0,-1271.91,2.01783,1.9658,1.86627,2.56148
1274.42,1,0.835871,2,3,0,-1273.06,1.94993,1.99738,1.87353,2.59272
1274.5,0.971742,0.835871,3,7,0,-1272.76,1.9324,1.83239,2.06238,2.63031
1272.92,0.648887,0.835871,3,7,0,-1269.21,1.93166,2.0038,1.81814,2.59407
1271.62,0.87863,0.835871,3,7,0,-1268.78,2.06785,1.92512,1.86912,2.50881
1273.52,0.857615,0.835871,2,3,0,-1268.82,2.00443,1.91175,1.94779,2.49766
1273.1,0.834026,0.835871,3,7,0,-1269.73,1.88538,1.89569,1.89188,2.70623
1274.88,0.873304,0.835871,2,3,0,-1270.57,1.97155,1.93554,2.04996,2.56261
1275.04,0.977425,0.835871,3,7,0,-1273.7,1.84699,1.86241,1.98859,2.62164
1271.71,0.776116,0.835871,2,3,0,-1271.08,2.11182,1.94751,2.05879,2.60879
1275.69,1,0.835871,2,3,0,-1272.04,1.9058,1.94458,1.94136,2.57158
1275.73,0.999723,0.835871,3,7,0,-1275.48,1.97911,1.87543,1.98418,2.63889
1275.56,0.86807,0.835871,2,3,0,-1274.09,1.91393,1.93933,2.00297,2.56375
1270.53,0.557103,0.835871,2,3,0,-1269.75,2.01713,1.97229,1.89683,2.46032
1273.24,0.843107,0.835871,2,3,0,-1267.35,2.0848,1.95034,1.96213,2.55642
1274.03,0.995319,0.835871,2,3,0,-1271.76,1.84259,1.866,2.00526,2.66849
1274.65,1,0.835871,2,3,0,-1274.1,2.0284,1.93686,1.93681,2.55049
1273.87,0.901231,0.835871,3,7,0,-1272.39,1.94284,1.96752,1.8342,2.63337
1275.66,1,0.835871,2,3,0,-1273.61,1.9545,1.90132,1.99175,2.65269
1275.66,0.838939,0.835871,2,3,0,-1273.86,1.9545,1.90132,1.99175,2.65269
1275.24,0.922367,0.835871,2,3,0,-1274.54,1.93338,1.83361,2.02008,2.63336
1274.82,0.800116,0.835871,2,3,0,-1272.75,1.95035,1.84696,1.99904,2.53459
1275.1,0.88963,0.835871,2,7,0,-1272.66,1.94265,1.93943,1.86731,2.61672
1274.3,0.900737,0.835871,3,7,0,-1273.29,1.98772,1.77129,1.96406,2.60159
1273.22,0.685911,0.835871,2,3,0,-1269.62,2.05941,1.89929,1.84632,2.61202
1272.94,0.734976,0.835871,2,3,0,-1268.32,1.97608,1.95316,1.90269,2.49167
1272.61,0.984701,0.835871,2,3,0,-1272.01,1.97711,1.91504,1.89112,2.48296
1275.26,0.868057,0.835871,2,3,0,-1269.72,1.98316,1.81386,1.95811,2.59576
1274.52,0.765281,0.835871,2,3,0,-1272.27,1.93397,1.99496,1.87974,2.58338
1274.17,0.892719,0.835871,2,3,0,-1272.38,1.94078,1.96059,1.86971,2.66511
1274.1,0.994298,0.835871,2,3,0,-1273.48,1.99092,1.97328,1.88297,2.66013
1273.91,0.944807,0.835871,3,7,0,-1271.94,1.9821,1.95334,1.88866,2.68184
1273.91,0.502573,0.835871,2,3,0,-1266.47,1.9821,1.95334,1.88866,2.68184
1272.93,0.823849,0.835871,3,7,0,-1270.4,1.82133,2.00122,1.96915,2.66607
1274.76,0.948666,0.835871,2,3,0,-1271.53,1.93005,1.96758,2.06015,2.61108
1271.91,0.69135,0.835871,2,3,0,-1270.59,1.94541,1.87007,2.15176,2.58196
1274.15,0.947447,0.835871,2,3,0,-1270.43,1.9027,1.9475,1.83551,2.59679
1273.58,0.954865,0.835871,3,7,0,-1272.12,1.86694,2.0315,1.92979,2.57215
1274.31,0.875447,0.835871,2,3,0,-1271.31,1.86246,1.99137,2.02012,2.57819
1275.64,1,0.835871,2,3,0,-1274.24,1.99368,1.85504,1.93781,2.59381
1274.89,0.753002,0.835871,2,3,0,-1272.75,1.89658,1.96032,1.87876,2.6197
1274.86,0.920195,0.835871,3,7,0,-1273.03,2.01119,1.8555,2.0227,2.56879
